name,0.0,100.0,15.0,20.0,25.0,30.0,5.0,50.0
1000nm-mode1,-3.417914484954708e-11,-8.002284705375983e-08,0.3901503459297954,0.1514967449851382,0.06522671601199648,0.02878872600347903,31.66651236032296,0.00044817091179668575
1000nm-mode2,2.646074354332204e-11,7.8772540142134e-08,0.3937272435231813,0.15443165184072433,0.06579619218326943,0.028373375041998102,31.723630194677824,0.00055500369397577
1000nm-mode3,4.837858087796711,4.758129133983926,24.633122074090455,15.344279272143906,11.223303245039709,9.00778362398891,277.8791032732571,5.7889564918816445
1000nm-mode4,4.961417086977593,4.907236550500128,24.61967021856939,15.351767312989011,11.211809235668433,9.04584970159038,277.8170134074645,5.792299059385678
1000nm-mode5,4.969703718908076,4.889228526530241,10.862464846142506,7.889883909009998,6.641423343419904,6.013554114305852,132.5270228064929,5.29447646819367
1000nm-mode6,4.788505528803834,4.954942366595347,10.86716248004375,7.889491578479573,6.641049579987542,6.007196488124597,132.61315931122243,5.280884633520315
1010nm-mode1,-6.139462891497713e-11,-1.3440633277985432e-07,0.4506232039275974,0.1784012206188704,0.0786946330254838,0.035819337372999215,34.273367399964386,0.0006815727664745702
1010nm-mode2,5.2431862361895036e-11,1.3398294557791957e-07,0.45475930504793377,0.181898084225728,0.07938576248294146,0.03536099645878633,34.335080716396156,0.000802170819593163
1010nm-mode3,5.611463205644193,5.245841871537603,27.320563285934508,17.151078515566272,12.612113021743115,10.166556788911649,298.01899752196533,6.637970015364169
1010nm-mode4,5.674681029778175,5.530084261551038,27.306973807279018,17.155264911759,12.603539543352019,10.21065638322595,297.92938635905676,6.646193908555668
1010nm-mode5,5.688334454236135,5.494669042060991,12.241214409340861,8.970542504508405,7.5958678736273475,6.9075125276403,142.33372627610493,6.128675987889578
1010nm-mode6,5.56142128268155,5.743470620231438,12.243671870253335,8.967671818194892,7.593790072976856,6.898694398450005,142.41096899097136,6.11381419236838
1020nm-mode1,-1.0490793173298034e-10,-2.228357099783766e-07,0.518867794558661,0.2093069779757151,0.09447975704131503,0.044277208540509844,37.03464971867525,0.0010256206488919114
1020nm-mode2,1.0704494830769016e-10,2.255990628887555e-07,0.5235787977450284,0.21343939224646685,0.09531935321800446,0.043784911588493035,37.10114432245734,0.0011447160304504209
1020nm-mode3,6.484115183706238,6.101339614839124,30.228428427517432,19.119580457749823,14.133090193121499,11.441962576577335,319.17666247298075,7.596697971904828
1020nm-mode4,6.472554766819887,6.315004194495795,30.21593254932965,19.119148363002434,14.128867804414199,11.492247769269996,319.055096271317,7.610316571951191
1020nm-mode5,6.492581573850037,6.287539567448654,13.757890053331215,10.169104359387456,8.659949771147586,7.907837821812984,152.6651432622459,7.065258853373426
1020nm-mode6,6.435689302756248,6.690629719848892,13.757730148042679,10.163246733854944,8.655815979807247,7.896118514853991,152.73204855650175,7.048952132945171
